Index,Time,(Debug_IMU_Data).Euler_Yaw_rad,(Gimbal).Target_Yaw_Speed,(Debug_IMU_Data).Gyro_Z_rad_s
21843,21.842808,1.41319823,-2,-1.87546957
21844,21.844270,1.41042769,-2,-1.86087418
21845,21.845067,1.40854883,-2,-1.87679553
21846,21.845687,1.40760279,-2,-1.88116276
21847,21.846784,1.40665925,-2,-1.87957871
21848,21.847919,1.40383065,-2,-1.88256156
21849,21.849059,1.40099144,-2,-1.90101886
21850,21.849679,1.40099144,-2,-1.90101886
21851,21.850772,1.39809299,-2,-1.92528069
21852,21.851908,1.39517879,-2,-1.92932105
21853,21.853048,1.39323819,-2,-1.94387066
21854,21.853668,1.39227641,-2,-1.95293725
21855,21.854762,1.39031672,-2,-1.96096134
21856,21.856031,1.38736975,-2,-2.0010829
21857,21.856739,1.38636982,-2,-1.99777412
21858,21.857991,1.38340032,-2,-1.96217752
21859,21.859127,1.38137603,-2,-2.03380418
21860,21.859747,1.38035285,-2,-2.03735375
21861,21.860841,1.37833488,-2,-2.03144765
21862,21.861980,1.3752898,-2,-2.04092145
21863,21.863116,1.373281,-2,-2.02159739
21864,21.863736,1.3722831,-2,-2.0194602
21865,21.864830,1.37026584,-2,-2.02134895
21866,21.865972,1.36825359,-2,-2.0539999
21867,21.867108,1.36519158,-2,-2.04485512
21868,21.867841,1.36415899,-2,-2.0565505
21869,21.869197,1.36112046,-2,-2.05212641
21870,21.870124,1.35906053,-2,-2.06763768
21871,21.870744,1.35802627,-2,-2.06580186
21872,21.871837,1.35596037,-2,-2.05465007
21873,21.872977,1.35389078,-2,-2.07513666
21874,21.874113,1.3507483,-2,-2.08903313
21875,21.874733,1.34967732,-2,-2.10691404
21876,21.875830,1.34759629,-2,-2.09479547
21877,21.876969,1.34549582,-2,-2.09849095
21878,21.878105,1.34238493,-2,-2.09459972
21879,21.878725,1.34127736,-2,-2.10916758
21880,21.880105,1.33813238,-2,-2.15157986
21881,21.880823,1.33705676,-2,-2.12478757
21882,21.881917,1.33493769,-2,-2.11987615
21883,21.883056,1.33173275,-2,-2.16844249
21884,21.883676,1.33063924,-2,-2.15791965
21885,21.884782,1.32848954,-2,-2.15088534
21886,21.885909,1.3263768,-2,-2.14172745
21887,21.887049,1.32423651,-2,-2.14834094
21888,21.887669,1.32210684,-2,-2.17132401
21889,21.888775,1.31994867,-2,-2.17093515
21890,21.889898,1.3177917,-2,-2.15924025
21891,21.891038,1.31564772,-2,-2.16198778
21892,21.891768,1.31347251,-2,-2.1781764
21893,21.893136,1.31024384,-2,-2.17820287
21894,21.893756,1.30914426,-2,-2.18021274
21895,21.894852,1.3069768,-2,-2.17180753
21896,21.895995,1.30483484,-2,-2.15533352
21897,21.897131,1.30151892,-2,-2.1711781
21898,21.897751,1.30051589,-2,-2.17969632
21899,21.898844,1.29836953,-2,-2.15200686
21900,21.899984,1.29623127,-2,-2.14415169
21901,21.901121,1.29408526,-2,-2.1550281
21902,21.901741,1.29195535,-2,-2.14324427
21903,21.902834,1.28982353,-2,-2.15877366
21904,21.904285,1.2864604,-2,-2.13712764
21905,21.905095,1.28553414,-2,-2.14206123
21906,21.905715,1.28338802,-2,-2.17331767
21907,21.906812,1.28124452,-2,-2.14107823
21908,21.907951,1.27912414,-2,-2.15301466
21909,21.909088,1.27698565,-2,-2.13580251
21910,21.909708,1.27488279,-2,-2.12658882
21911,21.910802,1.27275753,-2,-2.13556862
21912,21.911942,1.27064788,-2,-2.12272382
21913,21.913078,1.2685523,-2,-2.13130283
21914,21.913698,1.26642442,-2,-2.14259553
21915,21.914792,1.26431608,-2,-2.13459063
21916,21.916272,1.26115406,-2,-2.12435699
21917,21.917064,1.26008785,-2,-2.12174654
21918,21.917684,1.25799215,-2,-2.12801814
21919,21.918781,1.25586581,-2,-2.13298178
21920,21.919917,1.25378442,-2,-2.10674524
21921,21.921057,1.25167489,-2,-2.11687946
21922,21.921676,1.24960339,-2,-2.11564422
21923,21.922770,1.24752057,-2,-2.10305476
21924,21.923906,1.24543417,-2,-2.10151625
21925,21.925048,1.24228609,-2,-2.10320878
21926,21.925668,1.24228609,-2,-2.10324597
21927,21.926762,1.23919165,-2,-2.08116508
21928,21.928272,1.23606002,-2,-2.10239792
21929,21.929065,1.23502791,-2,-2.0946846
21930,21.929894,1.23298311,-2,-2.06446791
21931,21.931034,1.23093557,-2,-2.05326843
21932,21.931653,1.2299304,-2,-2.05369735
21933,21.932747,1.22688437,-2,-2.0644753
21934,21.933884,1.22483611,-2,-2.05274034
21935,21.935026,1.22282052,-2,-2.04400706
21936,21.935646,1.22078466,-2,-2.0394299
21937,21.936740,1.2187835,-2,-2.03121591
21938,21.937876,1.21678627,-2,-2.03138375
21939,21.939015,1.21475351,-2,-2.0492723
21940,21.939847,1.21273828,-2,-2.03972769
21941,21.941215,1.20972168,-2,-2.02801466
21942,21.941835,1.20871413,-2,-2.04290771
21943,21.942948,1.20669711,-2,-2.01805091
21944,21.944072,1.20470965,-2,-1.98473191
21945,21.944691,1.20372641,-2,-1.99822867
21946,21.945801,1.20071507,-2,-2.03268766
21947,21.946940,1.1987201,-2,-2.01116276
21948,21.948064,1.1967566,-2,-1.96583426
21949,21.948684,1.19578481,-2,-1.99046409
21950,21.949791,1.19383907,-2,-1.98707604
21951,21.950914,1.19086885,-2,-1.98844302
21952,21.951790,1.18892145,-2,-1.97674358
21953,21.953121,1.18792379,-2,-1.98104787
21954,21.953741,1.18501687,-2,-1.97448874
21955,21.954837,1.18309736,-2,-1.95459938
21956,21.955979,1.1811583,-2,-1.96777606
21957,21.957116,1.1792109,-2,-1.97094071
21958,21.957736,1.17725658,-2,-1.95931053
21959,21.958829,1.1753583,-2,-1.93291652
21960,21.959968,1.17347455,-2,-1.92659521
21961,21.961104,1.1715647,-2,-1.93804455
21962,21.961724,1.17060816,-2,-1.94432092
21963,21.962818,1.16771328,-2,-1.93012214
21964,21.964284,1.16490877,-2,-1.91804886
21965,21.965096,1.16397762,-2,-1.90561342
21966,21.965716,1.16301656,-2,-1.91145539
21967,21.966813,1.16022086,-2,-1.92061067
21968,21.967953,1.15833366,-2,-1.88924372
21969,21.969089,1.15648353,-2,-1.87546241
21970,21.969709,1.15460777,-2,-1.87872207
21971,21.970802,1.15277076,-2,-1.86513233
21972,21.971942,1.15093112,-2,-1.88624096
21973,21.973079,1.14905035,-2,-1.88778627
21974,21.973699,1.14811206,-2,-1.88729322
21975,21.974793,1.14529395,-2,-1.89322591
21976,21.976264,1.14251864,-2,-1.87221479
21977,21.977061,1.14157486,-2,-1.87042761
21978,21.977681,1.14157486,-2,-1.87042761
21979,21.978778,1.13787365,-2,-1.86289597
21980,21.979914,1.13599586,-2,-1.8850348
21981,21.981054,1.13410735,-2,-1.90721548
21982,21.981674,1.13317347,-2,-1.88193011
21983,21.982768,1.13129056,-2,-1.88244259
21984,21.983904,1.12842464,-2,-1.93560195
21985,21.984833,1.12649679,-2,-1.91412795
21986,21.985976,1.12461019,-2,-1.91062868
21987,21.987099,1.12269557,-2,-1.93614948
21988,21.987719,1.12171566,-2,-1.93497133
21989,21.989094,1.11888111,-2,-1.91204023
21990,21.989813,1.11694014,-2,-1.95478237
21991,21.990907,1.11498582,-2,-1.97443378
21992,21.992047,1.11302233,-2,-1.95385218
21993,21.992667,1.11204076,-2,-1.94967866
21994,21.993773,1.11008561,-2,-1.97520483
21995,21.994896,1.10713613,-2,-1.97060478
21996,21.996039,1.10519135,-2,-1.96471548
21997,21.996659,1.10420394,-2,-1.97710049
21998,21.997766,1.10221982,-2,-1.99243927
21999,21.998889,1.09927535,-2,-1.99461734
22000,22.000179,1.09730494,-2,-1.99142885
22001,22.000862,1.09532475,-2,-2.02111459
22002,22.002131,1.09332311,-2,-2.01359558
22003,22.002750,1.09230733,-2,-2.01301479
22004,22.003857,1.09033465,-2,-2.01617455
22005,22.005000,1.08735847,-2,-2.01018929
22006,22.006124,1.08536768,-2,-2.02434611
22007,22.006744,1.08334732,-2,-2.03100657
22008,22.007850,1.08234465,-2,-2.04371858
22009,22.008990,1.07934833,-2,-2.03411293
22010,22.010113,1.07732069,-2,-2.0457406
22011,22.010733,1.07631207,-2,-2.03912425
22012,22.011997,1.07328069,-2,-2.0338726
22013,22.012804,1.07227147,-2,-2.03348589
22014,22.014116,1.06925857,-2,-2.03722262
22015,22.014736,1.06823659,-2,-2.03292441
22016,22.015845,1.06621206,-2,-2.04014874
22017,22.016984,1.06316364,-2,-2.04564762
22018,22.018108,1.06111598,-2,-2.07564282
22019,22.018727,1.06008565,-2,-2.06563592
22020,22.019834,1.05700219,-2,-2.0598855
22021,22.020974,1.05495858,-2,-2.07537317
22022,22.022097,1.05288148,-2,-2.08903551
22023,22.022717,1.05182791,-2,-2.09145164
22024,22.023823,1.04871893,-2,-2.08964443
22025,22.025269,1.04662442,-2,-2.12494063
22026,22.026062,1.04557371,-2,-2.11312485
22027,22.026682,1.04347026,-2,-2.10334229
22028,22.027779,1.04133916,-2,-2.12605453
22029,22.028915,1.03920341,-2,-2.13485122
22030,22.030055,1.03600264,-2,-2.13461924
22031,22.030675,1.03493726,-2,-2.13425303
22032,22.031769,1.03276777,-2,-2.16472626
22033,22.032904,1.03062105,-2,-2.16232777
22034,22.034043,1.02741075,-2,-2.15300226
22035,22.034663,1.02633739,-2,-2.16088676
22036,22.035760,1.02416623,-2,-2.19186401
22037,22.037164,1.02088892,-2,-2.16786027
22038,22.037871,1.01981783,-2,-2.16321087
22039,22.038768,1.01766372,-2,-2.17998457
22040,22.039891,1.01548171,-2,-2.17786098
22041,22.041031,1.01220942,-2,-2.18635893
22042,22.041651,1.011114,-2,-2.17968798
22043,22.042757,1.00896144,-2,-2.17091084
22044,22.043880,1.00571215,-2,-2.15948653
22045,22.045023,1.00358105,-2,-2.15949464
22046,22.045643,1.00252485,-2,-2.15625644
22047,22.046750,1.00039458,-2,-2.14325356
22048,22.048028,0.997246265,-2,-2.13976216
22049,22.048836,0.996171474,-2,-2.1299634
22050,22.050117,0.993026614,-2,-2.11858892
22051,22.051049,0.990919471,-2,-2.11858892
22052,22.051894,0.989857554,-2,-2.10331702
22053,22.052863,0.986746311,-2,-2.09485292
22054,22.053776,0.986746311,-2,-2.09906936
22055,22.055350,0.982566774,-2,-2.09823799
22056,22.056237,0.980512142,-2,-2.07384133
22057,22.057176,0.978497207,-2,-2.07228565
22058,22.058090,0.976468205,-2,-2.07655287
22059,22.058893,0.975420356,-2,-2.07819271
22060,22.059800,0.973403811,-2,-2.08200049
22061,22.061272,0.970288575,-2,-2.09799194
22062,22.062083,0.968244255,-2,-2.072294
22063,22.062802,0.967232466,-2,-2.05698586
22064,22.064339,0.964161932,-2,-2.07825947
22065,22.065230,0.96211803,-2,-2.07590652
22066,22.066145,0.960064888,-2,-2.06460166
22067,22.066765,0.959056616,-2,-2.06759381
22068,22.067858,0.957032681,-2,-2.08311033
22069,22.068999,0.954985261,-2,-2.06101489
22070,22.070135,0.951948702,-2,-2.06840682
22071,22.070755,0.950901151,-2,-2.05430508
22072,22.071849,0.948867798,-2,-2.07275653
22073,22.072989,0.946817279,-2,-2.08286881
22074,22.073824,0.944753647,-2,-2.06503201
22075,22.075194,0.941712379,-2,-2.05063963
22076,22.075814,0.94065702,-2,-2.049932
22077,22.076911,0.938599646,-2,-2.0658958
22078,22.078051,0.937598288,-2,-2.05954385
22079,22.078671,0.934552193,-2,-2.00746417
22080,22.079777,0.932552814,-2,-2.03541684
22081,22.080900,0.930536211,-2,-2.02435923
22082,22.082040,0.928568184,-2,-1.99795341
22083,22.082660,0.926615119,-2,-1.97071588
22084,22.083767,0.924661338,-2,-1.97505963
22085,22.084890,0.922709703,-2,-1.98170996
22086,22.086185,0.919788361,-2,-1.94726419
22087,22.086868,0.918846786,-2,-1.9285804
22088,22.088114,0.915985048,-2,-1.94198108
22089,22.088734,0.915044546,-2,-1.92868972
22090,22.089841,0.913176358,-2,-1.90565085
22091,22.090980,0.911305606,-2,-1.87396634
22092,22.092104,0.908503234,-2,-1.88041043
22093,22.093027,0.906646848,-2,-1.8697412
22094,22.093647,0.905806422,-2,-1.8697412
22095,22.094753,0.903945386,-2,-1.89226544
22096,22.095883,0.902088284,-2,-1.85804069
22097,22.097022,0.900303364,-2,-1.84115231
22098,22.097642,0.898475051,-2,-1.84887016
22099,22.099008,0.896639287,-2,-1.86190307
22100,22.099798,0.894841433,-2,-1.84370208
22101,22.100938,0.893022239,-2,-1.84026146
22102,22.102061,0.891266644,-2,-1.82292318
22103,22.102681,0.889476478,-2,-1.82292318
22104,22.103788,0.887668073,-2,-1.83558154
22105,22.104911,0.885857224,-2,-1.83432138
22106,22.106054,0.884024739,-2,-1.84499598
22107,22.106674,0.882251382,-2,-1.83070028
22108,22.107780,0.880451918,-2,-1.82381129
22109,22.108903,0.878673553,-2,-1.83586562
22110,22.110068,0.875963688,-2,-1.82718599
22111,22.110781,0.875072122,-2,-1.83804035
22112,22.112149,0.872332513,-2,-1.86259544
22113,22.112769,0.871402919,-2,-1.85266423
22114,22.113866,0.869596183,-2,-1.83202851
22115,22.115008,0.866851509,-2,-1.84934306
22116,22.116144,0.865040898,-2,-1.85103297
22117,22.116764,0.864127755,-2,-1.85655737
22118,22.117859,0.862282217,-2,-1.8482765
22119,22.118998,0.86048162,-2,-1.83667707
22120,22.120134,0.858654737,-2,-1.85946643
22121,22.120754,0.856799901,-2,-1.86848116
22122,22.121848,0.854954243,-2,-1.86897922
22123,22.123294,0.85214299,-2,-1.84095907
22124,22.124099,0.851241171,-2,-1.82742977
22125,22.124718,0.849408388,-2,-1.846596
22126,22.125819,0.847586095,-2,-1.86123776
22127,22.126958,0.846657574,-2,-1.87367988
22128,22.128095,0.84385854,-2,-1.84347761
22129,22.128714,0.842062473,-2,-1.84417033
22130,22.129808,0.841123223,-2,-1.8611151
22131,22.130948,0.83835727,-2,-1.85757041
22132,22.132084,0.835584641,-2,-1.86034989
22133,22.132704,0.834677458,-2,-1.86324656
22134,22.133798,0.83287704,-2,-1.85875857
22135,22.135278,0.83014524,-2,-1.83585584
22136,22.136071,0.829241216,-2,-1.84480476
22137,22.136691,0.828333855,-2,-1.85059512
22138,22.137788,0.825565577,-2,-1.86940515
22139,22.138927,0.823738158,-2,-1.85669267
22140,22.140063,0.821883857,-2,-1.87454236
22141,22.140683,0.820977449,-2,-1.87182355
22142,22.141778,0.818260431,-2,-1.85819435
22143,22.142913,0.816434205,-2,-1.86077332
22144,22.144256,0.813698053,-2,-1.88957298
22145,22.144875,0.812756479,-2,-1.87423384
22146,22.145992,0.810922742,-2,-1.87889433
22147,22.146850,0.809055805,-2,-1.87885797
22148,22.148192,0.807209611,-2,-1.8867507
22149,22.148812,0.805349827,-2,-1.90194798
22150,22.149909,0.803466737,-2,-1.90222394
22151,22.151049,0.80162549,-2,-1.9131248
22152,22.151669,0.799734414,-2,-1.91206491
22153,22.152775,0.797882378,-2,-1.90696883
22154,22.153898,0.796966434,-2,-1.91795945
22155,22.155042,0.794111431,-2,-1.90098011
22156,22.155661,0.793171585,-2,-1.89322186
22157,22.156768,0.790349782,-2,-1.91664398
22158,22.157892,0.788441598,-2,-1.91821098
22159,22.158765,0.786548197,-2,-1.91465902
22160,22.160092,0.784650564,-2,-1.9053508
22161,22.160712,0.7837165,-2,-1.8934586
22162,22.161809,0.780862689,-2,-1.93863428
22163,22.162949,0.778939724,-2,-1.93961608
22164,22.164085,0.777037621,-2,-1.91898596
22165,22.164705,0.776072383,-2,-1.91637027
22166,22.165803,0.773258924,-2,-1.90417159
22167,22.166942,0.771363437,-2,-1.90388405
22168,22.168079,0.76947391,-2,-1.91715431
22169,22.168699,0.768509567,-2,-1.93587041
22170,22.170079,0.765610695,-2,-1.92089856
22171,22.170787,0.764665008,-2,-1.91919899
22172,22.171880,0.761832952,-2,-1.91603088
22173,22.173021,0.759925365,-2,-1.92464626
22174,22.173641,0.758978784,-2,-1.9191463
22175,22.174747,0.757095397,-2,-1.89180636
22176,22.175874,0.754327595,-2,-1.91156971
22177,22.177014,0.75242573,-2,-1.92523801
22178,22.177634,0.751478076,-2,-1.92976606
22179,22.178740,0.750533104,-2,-1.91923881
22180,22.179864,0.746763289,-2,-1.90141046
22181,22.181290,0.744878113,-2,-1.89371467
22182,22.182099,0.743008614,-2,-1.8907975
22183,22.182719,0.742067456,-2,-1.89819837
22184,22.183816,0.739261866,-2,-1.89515245
22185,22.184959,0.737439871,-2,-1.89841521
22186,22.186095,0.735584378,-2,-1.9122566
22187,22.186715,0.734623253,-2,-1.91237664
22188,22.187809,0.731868088,-2,-1.8832047
22189,22.188949,0.730006337,-2,-1.88197577
22190,22.190085,0.728189528,-2,-1.86419261
22191,22.190705,0.727254033,-2,-1.88237
22192,22.191823,0.724484921,-2,-1.88541126
22193,22.193271,0.722667456,-2,-1.89960122
22194,22.194062,0.720808387,-2,-1.88646066
22195,22.194682,0.719885349,-2,-1.89586413
22196,22.195782,0.717101395,-2,-1.88676047
22197,22.196918,0.715247989,-2,-1.87210262
22198,22.198058,0.713440657,-2,-1.87012327
22199,22.198678,0.712499738,-2,-1.86358285
22200,22.199772,0.710704327,-2,-1.84894323
22201,22.200907,0.70792675,-2,-1.88146865
22202,22.202046,0.706104755,-2,-1.84546196
22203,22.202666,0.705186725,-2,-1.84233272
22204,22.203760,0.702397048,-2,-1.86337924
22205,22.205187,0.700579643,-2,-1.83785093
22206,22.205894,0.699646354,-2,-1.85226607
22207,22.206796,0.697813392,-2,-1.84578431
22208,22.207920,0.695102215,-2,-1.83954787
22209,22.209059,0.69328624,-2,-1.84600067
22210,22.209679,0.692378581,-2,-1.84860623
22211,22.210786,0.689673662,-2,-1.82027495
22212,22.211909,0.687850475,-2,-1.84583485
22213,22.213049,0.686033785,-2,-1.8246448
22214,22.213669,0.685106099,-2,-1.84197736
22215,22.214776,0.683299839,-2,-1.85320008
22216,22.215933,0.680579782,-2,-1.83314955
22217,22.216768,0.679700255,-2,-1.84402871
22218,22.218105,0.677039504,-2,-1.82391346
22219,22.218725,0.67612797,-2,-1.81245875
22220,22.219821,0.674349546,-2,-1.81687927
22221,22.220961,0.671635151,-2,-1.85876608
22222,22.222097,0.669832826,-2,-1.85269606
22223,22.222717,0.668934047,-2,-1.84291208
22224,22.223811,0.667131603,-2,-1.82574463
22225,22.224954,0.664474726,-2,-1.84019518
22226,22.226090,0.662672758,-2,-1.81982994
22227,22.226710,0.661755919,-2,-1.82348192
22228,22.227804,0.660860658,-2,-1.83793151
22229,22.229292,0.657212317,-2,-1.84945047
22230,22.230100,0.655385852,-2,-1.84442008
22231,22.230720,0.655385852,-2,-1.84442008
22232,22.231817,0.652710736,-2,-1.82136416
22233,22.232957,0.650038421,-2,-1.82216406
22234,22.234093,0.64827168,-2,-1.8357954
22235,22.234713,0.64738214,-2,-1.84841776
22236,22.235810,0.645543039,-2,-1.86494815
22237,22.236950,0.643772066,-2,-1.82381678
22238,22.238087,0.64105773,-2,-1.84658027
22239,22.238707,0.640147388,-2,-1.85143328
22240,22.239958,0.638334274,-2,-1.83249509
22241,22.240762,0.636493027,-2,-1.84867179
22242,22.241978,0.634701729,-2,-1.83291423
22243,22.243114,0.632033765,-2,-1.81643057
22244,22.243734,0.631166339,-2,-1.81421006
22245,22.244828,0.629406691,-2,-1.83507609
22246,22.245970,0.627589703,-2,-1.85035861
22247,22.247106,0.62493062,-2,-1.84213686
22248,22.247726,0.624000132,-2,-1.84766924
22249,22.248820,0.622191668,-2,-1.83251143
22250,22.249959,0.619438589,-2,-1.84498954
22251,22.251095,0.617649376,-2,-1.84946728
22252,22.251826,0.616733789,-2,-1.85882783
22253,22.253178,0.613948405,-2,-1.87460768
22254,22.253798,0.613004088,-2,-1.87326145
22255,22.254894,0.612102628,-2,-1.85965419
22256,22.256257,0.608390331,-2,-1.88599324
22257,22.256877,0.607470036,-2,-1.87881172
22258,22.257991,0.606524289,-2,-1.87384915
22259,22.259114,0.602770865,-2,-1.88010788
22260,22.259734,0.601823747,-2,-1.89293706
22261,22.260840,0.599938095,-2,-1.90445852
22262,22.261980,0.598073304,-2,-1.90905333
22263,22.263256,0.595201671,-2,-1.92799342
22264,22.264087,0.593320251,-2,-1.91725886
22265,22.264806,0.592377543,-2,-1.90779972
22266,22.265903,0.590484381,-2,-1.91285527
22267,22.267043,0.588572741,-2,-1.92253101
22268,22.267663,0.586628675,-2,-1.93588829
22269,22.268769,0.584759951,-2,-1.93171763
22270,22.269893,0.582910001,-2,-1.90899444
22271,22.271032,0.58101213,-2,-1.92727673
22272,22.271652,0.579099834,-2,-1.94096291
22273,22.272759,0.577148616,-2,-1.93316972
22274,22.273882,0.575299978,-2,-1.91122699
22275,22.275024,0.573411167,-2,-1.9342407
22276,22.275762,0.571476161,-2,-1.95703542
22277,22.277130,0.568649173,-2,-1.93330872
22278,22.277750,0.567667782,-2,-1.92789364
22279,22.278846,0.565829873,-2,-1.91676724
22280,22.279986,0.562986195,-2,-1.91966081
22281,22.281122,0.561138809,-2,-1.90449858
22282,22.281742,0.560173512,-2,-1.91475737
22283,22.282835,0.558259666,-2,-1.93403256
22284,22.283975,0.556404054,-2,-1.90929639
22285,22.285115,0.553583443,-2,-1.90749657
22286,22.285734,0.552661061,-2,-1.89059675
22287,22.286961,0.549816728,-2,-1.87730014
22288,22.287813,0.54894805,-2,-1.88826001
22289,22.289043,0.547095656,-2,-1.9028008
22290,22.289663,0.545224667,-2,-1.8948741
22291,22.290769,0.543379247,-2,-1.87912631
22292,22.291892,0.54155618,-2,-1.87433624
22293,22.293033,0.539719641,-2,-1.87902427
22294,22.293652,0.537954628,-2,-1.86680961
22295,22.294759,0.53609097,-2,-1.89947951
22296,22.295885,0.534231007,-2,-1.8982681
22297,22.297025,0.532369435,-2,-1.87791646
22298,22.297645,0.530529559,-2,-1.87290287
22299,22.298880,0.528741777,-2,-1.89334357
22300,22.300233,0.525933921,-2,-1.89668059
22301,22.300853,0.525036335,-2,-1.89941692
22302,22.301967,0.523140669,-2,-1.90439546
22303,22.303090,0.521277666,-2,-1.9020381
22304,22.303710,0.520324051,-2,-1.90631807
22305,22.304816,0.517503619,-2,-1.92207944
22306,22.305959,0.515632212,-2,-1.92723083
22307,22.307302,0.512787521,-2,-1.89500439
22308,22.308011,0.511858284,-2,-1.89329338
22309,22.308631,0.510931373,-2,-1.90943682
22310,22.309738,0.508073688,-2,-1.92352533
22311,22.310992,0.506217062,-2,-1.89837682
22312,22.311825,0.504321337,-2,-1.92914343
22313,22.313124,0.502447128,-2,-1.90957069
22314,22.313744,0.500585496,-2,-1.90566528
22315,22.314850,0.498674482,-2,-1.91655338
22316,22.315993,0.496822834,-2,-1.89995229
22317,22.317117,0.49493289,-2,-1.90462279
22318,22.317737,0.493079215,-2,-1.89410079
22319,22.318843,0.491201878,-2,-1.89750147
22320,22.319983,0.489310205,-2,-1.89818525
22321,22.321106,0.487455994,-2,-1.87787485
22322,22.321726,0.485603362,-2,-1.85929573
22323,22.322832,0.483771712,-2,-1.89003944
22324,22.324274,0.481001407,-2,-1.86006987
22325,22.325072,0.480070829,-2,-1.85338712
22326,22.325692,0.478290737,-2,-1.84634387
22327,22.326789,0.476462781,-2,-1.8516103
22328,22.327928,0.474687606,-2,-1.83590066
22329,22.329064,0.471958339,-2,-1.81824827
22330,22.329684,0.471958339,-2,-1.8247869
22331,22.330778,0.469260246,-2,-1.83768725
22332,22.331913,0.467480481,-2,-1.82062781
22333,22.333054,0.465751022,-2,-1.8163867
22334,22.333673,0.463965654,-2,-1.82399154
22335,22.334767,0.462189823,-2,-1.82130587
22336,22.336034,0.459492564,-2,-1.82861996
22337,22.336741,0.458602995,-2,-1.85378087
22338,22.337995,0.456804842,-2,-1.83930302
22339,22.339131,0.454993218,-2,-1.81680274
22340,22.339751,0.453254551,-2,-1.81891799
22341,22.340845,0.451447785,-2,-1.86595738
22342,22.341985,0.449630737,-2,-1.82896221
22343,22.343121,0.4478679,-2,-1.83880091
22344,22.343741,0.446050197,-2,-1.8551023
22345,22.344834,0.444298953,-2,-1.84284103
22346,22.345977,0.442541987,-2,-1.83882689
22347,22.347113,0.440706134,-2,-1.88067365
22348,22.347733,0.439815611,-2,-1.87351382
22349,22.348958,0.43709296,-2,-1.8615042
22350,22.349789,0.435300171,-2,-1.86044645
22351,22.351021,0.433463871,-2,-1.874668
22352,22.351641,0.432566136,-2,-1.88175201
22353,22.352748,0.429829895,-2,-1.88470328
22354,22.353871,0.427988231,-2,-1.88065159
22355,22.355014,0.426179677,-2,-1.88047945
22356,22.355634,0.425228208,-2,-1.88522851
22357,22.356740,0.423368126,-2,-1.88909602
22358,22.357864,0.420582294,-2,-1.91451263
22359,22.359004,0.418714553,-2,-1.89634502
22360,22.360140,0.416873068,-2,-1.88719988
22361,22.360760,0.415006191,-2,-1.87030852
22362,22.362120,0.413198829,-2,-1.86840475
22363,22.362826,0.411375672,-2,-1.88375604
22364,22.363920,0.409502417,-2,-1.8851068
22365,22.364862,0.407713622,-2,-1.85578072
22366,22.366006,0.405876756,-2,-1.86586463
22367,22.367129,0.404051214,-2,-1.88732553
22368,22.367749,0.403138936,-2,-1.8591156
22369,22.368855,0.400425851,-2,-1.8269217
22370,22.369995,0.398619652,-2,-1.85391605
22371,22.371118,0.396774203,-2,-1.84591508
22372,22.371738,0.395858407,-2,-1.84875011
22373,22.372844,0.393123209,-2,-1.82661557
22374,22.374276,0.390377551,-2,-1.85083926
22375,22.375073,0.389464706,-2,-1.84142494
22376,22.375693,0.388539642,-2,-1.83479285
22377,22.376786,0.386739492,-2,-1.8431493
22378,22.377926,0.384024709,-2,-1.83539128
22379,22.379062,0.382210642,-2,-1.84561896
22380,22.379682,0.381305724,-2,-1.85010731
22381,22.380776,0.378569365,-2,-1.83368015
22382,22.381912,0.376779675,-2,-1.83828187
22383,22.383052,0.375843108,-2,-1.83995974
22384,22.383672,0.374028414,-2,-1.85669994
22385,22.384766,0.372235,-2,-1.85537672
22386,22.386173,0.369528711,-2,-1.8595463
22387,22.386878,0.367723227,-2,-1.86463106
22388,22.387989,0.365864098,-2,-1.8782742
22389,22.389113,0.364080936,-2,-1.8578428
22390,22.389733,0.363181949,-2,-1.87665153
22391,22.390839,0.360429436,-2,-1.89416373
22392,22.391978,0.358635098,-2,-1.87306464
22393,22.393102,0.356799215,-2,-1.87199497
22394,22.393722,0.35590145,-2,-1.88455474
22395,22.394828,0.354074657,-2,-1.88605535
22396,22.395970,0.351285785,-2,-1.89725518
22397,22.397094,0.349446684,-2,-1.87852156
22398,22.397827,0.348507494,-2,-1.86399162
22399,22.399191,0.345737129,-2,-1.906376
22400,22.399811,0.343860656,-2,-1.88902652
22401,22.400908,0.34202528,-2,-1.88824701
22402,22.402047,0.340178072,-2,-1.90101326
22403,22.402667,0.339225173,-2,-1.89067316
22404,22.403774,0.337411493,-2,-1.91133356
22405,22.404897,0.334593445,-2,-1.93021154
22406,22.406040,0.332724452,-2,-1.88170874
22407,22.406660,0.331822962,-2,-1.8743856
22408,22.407767,0.330873311,-2,-1.88058782
22409,22.408890,0.328105479,-2,-1.8886677
22410,22.409761,0.325308144,-2,-1.90531313
22411,22.411090,0.323444635,-2,-1.89492488
22412,22.411710,0.322519392,-2,-1.89251888
22413,22.412807,0.320643455,-2,-1.89351833
22414,22.413947,0.318805844,-2,-1.89943111
22415,22.415086,0.315998524,-2,-1.9016453
22416,22.415706,0.315056264,-2,-1.90073049
22417,22.417033,0.312256634,-2,-1.89416647
22418,22.417653,0.311301589,-2,-1.89980543
22419,22.418760,0.30945915,-2,-1.90103662
22420,22.419883,0.306679219,-2,-1.87328386
22421,22.421048,0.304826081,-2,-1.89139342
22422,22.421760,0.303896517,-2,-1.89986408
